"","claim_start_date","claim_status","condition_category","claim_id","tenure.x","exposure_id","claim_paid","total_claim_amount","UW_Date","tenure.y","pet_gender","pet_de_sexed","pet_de_sexed_age","pet_is_switcher","nb_policy_first_inception_date","pet_age_months","nb_contribution","nb_excess","nb_address_type_adj","nb_suburb","nb_postcode","nb_state","person_dob","nb_contribution_excess","owner_age_years","nb_number_of_breeds","nb_average_breed_size","nb_breed_type","nb_breed_trait","nb_breed_name_unique","nb_breed_name_unique_concat","is_multi_pet_plan","lead_date_day","quote_date","quote_time_group","exposure_id_1","earned_units"
"1413","2024-03-22 00:00:00","covered_paid","Other","claim_7a314de3-1911-418a-b896-05be15ce6c8c",3,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",343.109090909091,434.018181818182,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1414","2024-03-26 00:00:00","covered_paid","Injuries","claim_87e21628-204f-4f59-a464-99c226cae27b",0,"exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547",25.6727272727273,123,2024-08-01,5,"male","false","","",2024-03-15,3,80,100,"Apartment","Salisbury","5108","SA",1986-05-26,80100,37,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-03-15,"Morning (05:00 - 11:59)","exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547",1
"1415","2024-06-06 00:00:00","covered_paid","Gastrointestinal Issues","claim_f5e3e04c-87e3-44d4-abd9-d8b1dd3850d5",3,"exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",45.0181818181818,147.190909090909,2024-08-01,5,"male","false","","",2024-03-06,6,80,100,"House","Blackmans Bay","7052","TAS",1990-01-11,80100,34,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-03-07,"Afternoon (12:00 - 17:59)","exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",1
"1416","2024-05-02 00:00:00","covered_paid","Injuries","claim_3ad9c18c-1aa2-441b-b7b3-8aef055b0de4",2,"exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547",69.0909090909091,86.3636363636364,2024-08-01,5,"male","false","","",2024-03-15,3,80,100,"Apartment","Salisbury","5108","SA",1986-05-26,80100,37,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-03-15,"Morning (05:00 - 11:59)","exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547",1
"1417","2024-06-08 00:00:00","covered_paid","Gastrointestinal Issues","claim_79ce9d72-dd88-4d97-8d57-5bf2d7524b59",3,"exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",7171.80909090909,8964.76363636364,2024-08-01,5,"male","false","","",2024-03-06,6,80,100,"House","Blackmans Bay","7052","TAS",1990-01-11,80100,34,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-03-07,"Afternoon (12:00 - 17:59)","exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",1
"1418","2024-08-21 00:00:00","covered_paid","Eyes & ears","claim_34dd4d86-39b1-4443-be3a-646db1718a7d",4,"exposure_78110828-155a-4c18-82ef-c927a65f29dd",86.5636363636364,96.1818181818182,2024-08-01,4,"female","false","","",2024-04-28,42,90,200,"House","Albany Creek","4035","QLD",1983-10-18,90200,40,1,3,"purebred","mastiff","boxer","boxer","false",1970-01-01,2024-04-29,"Morning (05:00 - 11:59)","exposure_78110828-155a-4c18-82ef-c927a65f29dd",1
"1419","2024-05-24 00:00:00","covered_paid","Other","claim_e7b3a3a3-eba3-496c-8e33-184c1ce34d50",5,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",329.090909090909,329.090909090909,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1420","2024-03-27 00:00:00","covered_paid","Injuries","claim_5c54dd70-b608-4d19-8e99-2d3af0c837ec",0,"exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547",858,1072.5,2024-08-01,5,"male","false","","",2024-03-15,3,80,100,"Apartment","Salisbury","5108","SA",1986-05-26,80100,37,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-03-15,"Morning (05:00 - 11:59)","exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547",1
"1421","2024-08-21 00:00:00","covered_paid","Allergies & skin","claim_34dd4d86-39b1-4443-be3a-646db1718a7d",4,"exposure_78110828-155a-4c18-82ef-c927a65f29dd",147.063636363636,164.545454545455,2024-08-01,4,"female","false","","",2024-04-28,42,90,200,"House","Albany Creek","4035","QLD",1983-10-18,90200,40,1,3,"purebred","mastiff","boxer","boxer","false",1970-01-01,2024-04-29,"Morning (05:00 - 11:59)","exposure_78110828-155a-4c18-82ef-c927a65f29dd",1
"1422","2024-06-11 00:00:00","covered_paid","Other","claim_cb46b93c-35bb-4eba-9792-fde3138b151a",3,"exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547",69.0909090909091,86.3636363636364,2024-08-01,5,"male","false","","",2024-03-15,3,80,100,"Apartment","Salisbury","5108","SA",1986-05-26,80100,37,1,2,"purebred","collie related","border collie","border collie","false",1970-01-01,2024-03-15,"Morning (05:00 - 11:59)","exposure_15908eae-d8bc-47a0-8ab0-8839a4dcf547",1
"1423","2024-06-14 00:00:00","covered_paid","Gastrointestinal Issues","claim_364e794f-2692-479c-89f7-161a1687ff66",3,"exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",2772.69090909091,3465.86363636364,2024-08-01,5,"male","false","","",2024-03-06,6,80,100,"House","Blackmans Bay","7052","TAS",1990-01-11,80100,34,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-03-07,"Afternoon (12:00 - 17:59)","exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",1
"1424","2024-04-29 00:00:00","covered_paid","Other","claim_7b2e8255-00fc-4da9-975e-7e63b17781e7",4,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",316.954545454545,316.954545454545,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1425","2024-06-06 00:00:00","covered_paid","Gastrointestinal Issues","claim_3c6cd809-2fc7-43fe-af4b-2adba1e8edaf",3,"exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",2469.47272727273,3086.84545454545,2024-08-01,5,"male","false","","",2024-03-06,6,80,100,"House","Blackmans Bay","7052","TAS",1990-01-11,80100,34,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-03-07,"Afternoon (12:00 - 17:59)","exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",1
"1426","2024-08-26 00:00:00","covered_paid","Ortho","claim_67c667c7-9640-431d-be72-f54b07bc3c7b",8,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1036.37272727273,1036.37272727273,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1427","2024-06-07 00:00:00","covered_paid","Gastrointestinal Issues","claim_f1e90554-b59d-4777-bfa9-b1a1fab4dc18",3,"exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",632.727272727273,790.909090909091,2024-08-01,5,"male","false","","",2024-03-06,6,80,100,"House","Blackmans Bay","7052","TAS",1990-01-11,80100,34,1,1,"cross","","spoodle","spoodle","false",1970-01-01,2024-03-07,"Afternoon (12:00 - 17:59)","exposure_373590ae-cb06-46e1-a22e-6efe4d7b38d3",1
"1428","2024-05-02 00:00:00","covered_paid","Other","claim_346130d7-0249-4031-a98b-0a6282aa278f",5,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",100,100,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1429","2024-08-02 00:00:00","covered_paid","Ingestion","claim_8dcb6132-7981-47e4-89b4-b1f448ebdfc3",8,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",329.090909090909,329.090909090909,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1430","2024-08-01 00:00:00","covered_paid","Ortho","claim_6b18c516-1a15-4db7-986d-ef8032595c22",8,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",716.363636363636,716.363636363636,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1431","2024-08-09 00:00:00","covered_paid","Ortho","claim_e04ec12c-6eb5-45f9-8720-397352b532f9",8,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",382.727272727273,382.727272727273,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1432","2024-04-05 00:00:00","covered_with_exclusions_paid","Other","claim_2d354f36-d004-40bf-97ca-a3df0014d76c",4,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",404.363636363636,463.090909090909,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1433","2024-05-06 00:00:00","covered_paid","Other","claim_10d2adc1-5fbd-457b-a5e5-a18312b53b77",5,"exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",66.2727272727273,66.2727272727273,2024-08-01,8,"male","false","","",2023-12-21,2,100,100,"Apartment","Lane Cove North","2066","NSW",1997-08-26,100100,26,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2023-12-18,"Afternoon (12:00 - 17:59)","exposure_12f71600-c7dd-4bd3-9bc6-303d64c7f816",1
"1434","2024-08-27 00:00:00","covered_paid","Other","claim_f3c06176-90a9-4939-a1a7-6669eec49916",2,"exposure_83264772-738e-491f-b53e-663039075c58",261,380.909090909091,2024-08-01,2,"male","false","","true",2024-06-09,4,90,100,"House","Paddington","2021","NSW",1992-02-04,90100,32,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-06-03,"Evening (18:00 - 23:59)","exposure_83264772-738e-491f-b53e-663039075c58",1
"1435","2024-08-14 00:00:00","covered_paid","Ingestion","claim_fd997ece-c7e1-4370-bdb7-f08c6b97200e",7,"exposure_894f053d-3b45-4bd8-97b2-4cdb614b3130",305.454545454545,305.454545454545,2024-08-01,7,"male","false","","",2024-01-30,6,100,100,"House","Nollamara","6061","WA",1999-03-15,100100,24,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-01-31,"Evening (18:00 - 23:59)","exposure_894f053d-3b45-4bd8-97b2-4cdb614b3130",1
"1436","2024-07-10 00:00:00","covered_paid","Injuries","claim_b957b40f-9471-4d5a-9b89-aad8292627f2",5,"exposure_8a92df08-85ee-4c86-9dea-bfe1124224e0",125.090909090909,156.363636363636,2024-08-01,6,"male","true","1-2 yr","",2024-02-04,32,80,0,"Apartment","Rozelle","2039","NSW",1973-06-11,800,50,1,2,"designerbreed","water dog","mini groodle","mini groodle","false",1970-01-01,2024-02-01,"Morning (05:00 - 11:59)","exposure_8a92df08-85ee-4c86-9dea-bfe1124224e0",1
"1437","2024-06-13 00:00:00","covered_paid","Ingestion","claim_4e5e701e-ef27-4bf7-ae93-eb2ac7ebeaa0",2,"exposure_8b354c25-cabe-447e-87c0-ed22293e2819",209.581818181818,352.890909090909,2024-08-01,4,"female","false","","true",2024-04-09,3,80,100,"House","Golden Beach","4551","QLD",1969-09-03,80100,54,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-04-10,"Afternoon (12:00 - 17:59)","exposure_8b354c25-cabe-447e-87c0-ed22293e2819",1
"1438","2024-08-21 00:00:00","covered_paid","Gastrointestinal Issues","claim_79a24e86-a8e8-421c-a6b8-46afd107ea5b",2,"exposure_8f7da695-cb78-43d9-b840-006b545565f9",104.109090909091,206.590909090909,2024-08-01,2,"male","false","","false",2024-06-09,5,90,100,"Apartment","Naremburn","2065","NSW",1989-04-20,90100,35,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-06-10,"Afternoon (12:00 - 17:59)","exposure_8f7da695-cb78-43d9-b840-006b545565f9",1
"1439","2024-06-16 00:00:00","covered_paid","Other","claim_010d01bb-f078-47d7-82d4-c2c3acb98a53",4,"exposure_905fd801-5869-46fc-927d-7a68e84c92aa",193.090909090909,305.454545454545,2024-08-01,6,"male","false","","",2024-02-27,44,90,100,"House","Carlingford","2118","NSW",1966-05-06,90100,57,1,1,"purebred","white fluffy","havanese","havanese","false",1970-01-01,2024-02-02,"Afternoon (12:00 - 17:59)","exposure_905fd801-5869-46fc-927d-7a68e84c92aa",1
"1440","2024-04-29 00:00:00","covered_paid","Eyes & ears","claim_9eaace46-5de4-40a3-b5cf-f042e74a2516",1,"exposure_aa759afa-6b4f-4c1c-b07f-2da57104f0a0",115.418181818182,144.272727272727,2024-08-01,5,"male","false","","",2024-02-29,2,80,0,"House","Bannockburn","3331","VIC",1995-01-06,800,29,1,2,"purebred","collie related","australian shepherd","australian shepherd","false",1970-01-01,2024-03-01,"Afternoon (12:00 - 17:59)","exposure_aa759afa-6b4f-4c1c-b07f-2da57104f0a0",1
"1441","2024-05-09 00:00:00","covered_paid","Injuries","claim_3ee5fa54-8c87-426b-8954-9ef535ca46cb",4,"exposure_ab350df9-155a-4d4b-b796-809439bb5991",10.1818181818182,103.636363636364,2024-06-01,5,"male","true","4-6 mo","",2024-01-15,42,80,100,"House","Currumbin","4223","QLD",1974-07-03,80100,49,2,2.5,"cross","cross","cross","kelpie cross, rottweiler cross","false",1970-01-01,2024-01-16,"Afternoon (12:00 - 17:59)","exposure_ab350df9-155a-4d4b-b796-809439bb5991",0
"1442","2024-03-04 00:00:00","covered_with_exclusions_paid","Gastrointestinal Issues","claim_941eff7e-1cfe-4f41-9ca8-4ce3c9e17e25",9,"exposure_acc8511a-a4e6-4753-812a-430112db1974",41.1272727272727,178.227272727273,2024-08-01,14,"female","true","7-12 months","",2023-06-26,37,80,100,"House","Northwood","2066","NSW",1971-08-24,80100,51,1,2,"cross","","bordoodle","bordoodle","false",1970-01-01,2023-06-27,"Afternoon (12:00 - 17:59)","exposure_acc8511a-a4e6-4753-812a-430112db1974",1
"1443","2024-08-01 00:00:00","covered_paid","Gastrointestinal Issues","claim_4bf83c3a-6cff-4c87-be42-2cf381cf3452",2,"exposure_aed01025-e6c3-4a0d-a47a-ea22cae3c4e8",146.945454545455,254.181818181818,2024-08-01,2,"female","false","","false",2024-06-27,1,90,100,"House","Jones Hill","4570","QLD",1999-08-18,90100,24,1,3,"purebred","mastiff","rottweiler","rottweiler","false",1970-01-01,2024-06-01,"Morning (05:00 - 11:59)","exposure_aed01025-e6c3-4a0d-a47a-ea22cae3c4e8",1
"1444","2024-07-13 00:00:00","covered_paid","Ingestion","claim_853cc5e8-a873-4f1f-a58e-8bcd15f945f6",3,"exposure_af659d8c-a6ed-4666-9db6-473851e66a3e",292.763636363636,456.863636363636,2024-08-01,4,"female","false","","",2024-04-25,6,80,100,"House","Glen Waverley","3150","VIC",1983-03-15,80100,41,1,2,"unnamed cross","unknown","lagotto romagnolo cross","lagotto romagnolo cross","false",1970-01-01,2024-04-26,"Evening (18:00 - 23:59)","exposure_af659d8c-a6ed-4666-9db6-473851e66a3e",1
"1445","2024-04-07 00:00:00","covered_paid","Other","claim_2848c266-28fd-4082-9a29-9b26afae6bb2",5,"exposure_afc37be5-f184-467a-a4d6-8493e0b1e19c",309.090909090909,477.272727272727,2024-08-01,9,"male","false","","",2023-11-10,24,80,100,"House","South Windsor","2756","NSW",1979-01-29,80100,44,1,2,"purebred","collie related","border collie","border collie","true",1970-01-01,2023-11-11,"Late Night (00:00 - 04:59)","exposure_afc37be5-f184-467a-a4d6-8493e0b1e19c",1
"1446","2024-03-30 00:00:00","covered_paid","Other","claim_dd8cd75b-a248-462f-83b9-32df14814682",2,"exposure_b189241b-29c3-47ad-a635-3822d038a18b",82.9,183.027272727273,2024-08-01,7,"male","false","","",2024-01-10,31,90,100,"House","Moorebank","2170","NSW",1981-02-19,90100,42,1,3,"purebred","brachycephalic","american staffordshire terrier","american staffordshire terrier","false",1970-01-01,2024-01-11,"Morning (05:00 - 11:59)","exposure_b189241b-29c3-47ad-a635-3822d038a18b",1
"1447","2024-04-04 00:00:00","covered_paid","Illness","claim_81a53292-de48-4cab-b406-ae729e97dbca",4,"exposure_b24ee7bf-28ed-4180-b53d-1ad814245f4a",123.918181818182,154.9,2024-08-01,8,"male","false","","",2023-12-02,3,80,0,"House","Bexley","2207","NSW",2004-01-30,800,19,1,3,"purebred","shepherd type","german shepherd","german shepherd","false",1970-01-01,2023-12-03,"Afternoon (12:00 - 17:59)","exposure_b24ee7bf-28ed-4180-b53d-1ad814245f4a",1
"1448","2024-04-27 00:00:00","covered_paid","Eyes & ears","claim_dec28d61-25be-44bb-914c-c9df162c9358",2,"exposure_b3575fa4-43b9-4ad0-824e-a6d9487e909c",933.545454545455,1024.45454545455,2024-08-01,6,"male","true","7-12 mo","",2024-01-31,22,100,100,"House","Mawson Lakes","5095","SA",1963-08-30,100100,60,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-01-20,"Afternoon (12:00 - 17:59)","exposure_b3575fa4-43b9-4ad0-824e-a6d9487e909c",1
"1449","2024-08-12 00:00:00","covered_paid","Illness","claim_16507ac1-b294-4614-9dce-e11e2cf9745c",2,"exposure_83264772-738e-491f-b53e-663039075c58",95.4,196.909090909091,2024-08-01,2,"male","false","","true",2024-06-09,4,90,100,"House","Paddington","2021","NSW",1992-02-04,90100,32,1,3,"purebred","retriever","golden retriever","golden retriever","false",1970-01-01,2024-06-03,"Evening (18:00 - 23:59)","exposure_83264772-738e-491f-b53e-663039075c58",1
"1450","2024-08-10 00:00:00","covered_paid","Ingestion","claim_50040ae2-c604-4275-83cb-fda2c2a4bff8",7,"exposure_894f053d-3b45-4bd8-97b2-4cdb614b3130",99.3545454545455,190.263636363636,2024-08-01,7,"male","false","","",2024-01-30,6,100,100,"House","Nollamara","6061","WA",1999-03-15,100100,24,1,1,"designerbreed","water dog","cavoodle","cavoodle","false",1970-01-01,2024-01-31,"Evening (18:00 - 23:59)","exposure_894f053d-3b45-4bd8-97b2-4cdb614b3130",1
"1451","2024-03-10 00:00:00","covered_paid","Gastrointestinal Issues","claim_e2bcd4b4-d7f0-4ccf-a4ea-b69ac373fa25",1,"exposure_8cab7b88-77b4-44aa-a75d-a69757b5ff83",586.181818181818,677.090909090909,2024-08-01,6,"male","false","","",2024-02-16,2,100,100,"House","Taylor","2913","ACT",1995-01-29,100100,29,1,3,"purebred","shepherd type","german shepherd","german shepherd","false",1970-01-01,2024-02-17,"Morning (05:00 - 11:59)","exposure_8cab7b88-77b4-44aa-a75d-a69757b5ff83",1
"1452","2024-05-30 00:00:00","covered_paid","Other","claim_e935330c-814b-491f-aad4-c02351d61b95",3,"exposure_922790e9-5ece-4d8e-bdfb-c37e0e6beb65",128.945454545455,161.181818181818,2024-08-01,6,"male","false","","",2024-02-23,19,80,0,"House","Woolloongabba","4102","QLD",1998-07-15,800,25,1,2,"purebred","spaniel","english cocker spaniel","english cocker spaniel","false",1970-01-01,2024-02-24,"Late Night (00:00 - 04:59)","exposure_922790e9-5ece-4d8e-bdfb-c37e0e6beb65",1
"1453","2024-01-25 00:00:00","covered_paid","Allergies & skin","claim_0caecb4d-62be-4872-a69f-67380b07dece",1,"exposure_9981b388-f42d-4e24-9555-cc43448c217e",107.709090909091,134.636363636364,2024-08-01,8,"female","false","","",2023-12-03,5,80,0,"Apartment","Cremorne Point","2090","NSW",1954-10-24,800,69,1,1,"purebred","terrier","yorkshire terrier","yorkshire terrier","false",1970-01-01,2023-12-03,"Afternoon (12:00 - 17:59)","exposure_9981b388-f42d-4e24-9555-cc43448c217e",1
"1454","2024-08-12 00:00:00","covered_paid","Other","claim_0e950dd0-bee6-4285-aca9-5c57b62e39de",5,"exposure_aa759afa-6b4f-4c1c-b07f-2da57104f0a0",120.145454545455,150.181818181818,2024-08-01,5,"male","false","","",2024-02-29,2,80,0,"House","Bannockburn","3331","VIC",1995-01-06,800,29,1,2,"purebred","collie related","australian shepherd","australian shepherd","false",1970-01-01,2024-03-01,"Afternoon (12:00 - 17:59)","exposure_aa759afa-6b4f-4c1c-b07f-2da57104f0a0",1
"1455","2024-05-19 00:00:00","covered_paid","Gastrointestinal Issues","claim_ff7017e8-e7d4-48c0-96d4-39cbb633b55a",5,"exposure_9b3c46cc-1863-4dcd-a251-c19eb44d8046",1747.72727272727,1838.63636363636,2024-08-01,8,"male","false","","",2023-12-13,2,100,100,"Apartment","Rochedale","4123","QLD",1995-04-10,100100,28,1,2,"purebred","spitz related","pembroke welsh corgi","pembroke welsh corgi","false",1970-01-01,2023-12-13,"Afternoon (12:00 - 17:59)","exposure_9b3c46cc-1863-4dcd-a251-c19eb44d8046",1
"1456","2024-04-04 00:00:00","covered_paid","Illness","claim_5b877320-1171-41a2-96a6-b730f3834cdd",2,"exposure_a2baef37-9487-44e7-9ecd-1883db32163d",104.472727272727,221.5,2024-07-01,5,"female","false","","",2024-02-09,3,80,100,"House","Leongatha","3953","VIC",1949-06-23,80100,74,1,1,"designerbreed","water dog","cavoodle","cavoodle","true",1970-01-01,2024-02-09,"Afternoon (12:00 - 17:59)","exposure_a2baef37-9487-44e7-9ecd-1883db32163d",0
"1457","2024-05-02 00:00:00","covered_with_exclusions_paid","Gastrointestinal Issues","claim_e15a742d-9b1b-4657-aa3a-216be98249a6",2,"exposure_aa759afa-6b4f-4c1c-b07f-2da57104f0a0",172.281818181818,282.154545454545,2024-08-01,5,"male","false","","",2024-02-29,2,80,0,"House","Bannockburn","3331","VIC",1995-01-06,800,29,1,2,"purebred","collie related","australian shepherd","australian shepherd","false",1970-01-01,2024-03-01,"Afternoon (12:00 - 17:59)","exposure_aa759afa-6b4f-4c1c-b07f-2da57104f0a0",1
"1458","2024-04-08 00:00:00","covered_paid","Other","claim_a9c83ae9-b72d-4667-a5e1-10cc2e9fd395",5,"exposure_afc37be5-f184-467a-a4d6-8493e0b1e19c",1086.54545454545,1358.18181818182,2024-08-01,9,"male","false","","",2023-11-10,24,80,100,"House","South Windsor","2756","NSW",1979-01-29,80100,44,1,2,"purebred","collie related","border collie","border collie","true",1970-01-01,2023-11-11,"Late Night (00:00 - 04:59)","exposure_afc37be5-f184-467a-a4d6-8493e0b1e19c",1
"1459","2024-08-28 00:00:00","covered_paid","Other","claim_080ff4a4-aed8-4ed7-be64-835e45a17344",8,"exposure_b24ee7bf-28ed-4180-b53d-1ad814245f4a",61.4909090909091,76.8727272727273,2024-08-01,8,"male","false","","",2023-12-02,3,80,0,"House","Bexley","2207","NSW",2004-01-30,800,19,1,3,"purebred","shepherd type","german shepherd","german shepherd","false",1970-01-01,2023-12-03,"Afternoon (12:00 - 17:59)","exposure_b24ee7bf-28ed-4180-b53d-1ad814245f4a",1
"1460","2024-05-04 00:00:00","covered_with_exclusions_paid","Ortho","claim_0b298cfd-498f-4f08-9420-d291605fa380",1,"exposure_b75c15f3-1553-407d-bc0c-13f37118f6f3",327.272727272727,440,2024-08-01,4,"male","false","","",2024-04-16,5,90,0,"House","Gloucester","2422","NSW",1990-04-07,900,34,1,3,"purebred","spitz related","alaskan malamute","alaskan malamute","false",1970-01-01,2024-04-17,"Evening (18:00 - 23:59)","exposure_b75c15f3-1553-407d-bc0c-13f37118f6f3",1
"1461","2024-04-27 00:00:00","covered_with_exclusions_paid","Other","claim_5515debe-755a-4e30-9284-5ffcc40f6146",3,"exposure_7da97b04-92a0-431b-8ff9-49dfbcd549d0",196.363636363636,445.454545454545,2024-08-01,7,"female","false","","",2024-01-14,15,80,100,"House","Wellard","6170","WA",1993-09-09,80100,30,1,1,"unnamed cross","unknown","maltese cross","maltese cross","false",1970-01-02,2024-01-11,"Evening (18:00 - 23:59)","exposure_7da97b04-92a0-431b-8ff9-49dfbcd549d0",1
"1462","2024-06-16 00:00:00","covered_paid","Ingestion","claim_7659ca27-c01a-4b0b-a257-6361546b3c37",1,"exposure_93859fe7-fd76-4e85-8786-980b8d381646",137.454545454545,243.636363636364,2024-08-01,3,"male","true","1-2 yr","false",2024-05-23,30,90,100,"House","Saint Albans","3021","VIC",1992-09-14,90100,31,1,2,"purebred","hound","harrier","harrier","true",1970-01-01,2024-05-24,"Afternoon (12:00 - 17:59)","exposure_93859fe7-fd76-4e85-8786-980b8d381646",1
"1463","2024-08-12 00:00:00","covered_paid","Other","claim_9d3bd4bf-79ce-4f7b-b7c3-d2441324f669",8,"exposure_9b3c46cc-1863-4dcd-a251-c19eb44d8046",62.1818181818182,153.090909090909,2024-08-01,8,"male","false","","",2023-12-13,2,100,100,"Apartment","Rochedale","4123","QLD",1995-04-10,100100,28,1,2,"purebred","spitz related","pembroke welsh corgi","pembroke welsh corgi","false",1970-01-01,2023-12-13,"Afternoon (12:00 - 17:59)","exposure_9b3c46cc-1863-4dcd-a251-c19eb44d8046",1
"1464","2024-08-28 00:00:00","covered_paid","Other","claim_080ff4a4-aed8-4ed7-be64-835e45a17344",8,"exposure_b24ee7bf-28ed-4180-b53d-1ad814245f4a",150.463636363636,188.081818181818,2024-08-01,8,"male","false","","",2023-12-02,3,80,0,"House","Bexley","2207","NSW",2004-01-30,800,19,1,3,"purebred","shepherd type","german shepherd","german shepherd","false",1970-01-01,2023-12-03,"Afternoon (12:00 - 17:59)","exposure_b24ee7bf-28ed-4180-b53d-1ad814245f4a",1
"1465","2024-05-02 00:00:00","covered_paid","Ortho","claim_c97151bf-f38f-4cec-aa1a-66d0b89acfdf",1,"exposure_b75c15f3-1553-407d-bc0c-13f37118f6f3",118.227272727273,131.363636363636,2024-08-01,4,"male","false","","",2024-04-16,5,90,0,"House","Gloucester","2422","NSW",1990-04-07,900,34,1,3,"purebred","spitz related","alaskan malamute","alaskan malamute","false",1970-01-01,2024-04-17,"Evening (18:00 - 23:59)","exposure_b75c15f3-1553-407d-bc0c-13f37118f6f3",1
